All_NBA,Player,Pos,Age,Tm,G,GS,MP/G,FG,FGA,3P,3PA,2P,2PA,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Year,MP_season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0.0,Jorge Gutierrez\gutiejo01,1,25,BRK,15,2,16.3,1.7,3.6,0.2,0.8,1.5,2.8,0.491,0.6,0.8,0.2,1.3,1.5,2.0,0.7,0.1,0.9,2.5,4.1,2014,244,8.7,0.523,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,0.1,0.2,0.2,0.048,-2.6,-0.8,-3.4,-0.1
0.0,Jordan Hamilton\hamiljo02,3,23,TOT,60,12,17.0,2.5,6.3,1.2,3.3,1.3,3.0,0.484,0.7,0.9,0.5,2.7,3.2,0.9,0.7,0.3,0.8,1.1,6.7,2014,1019,12.7,0.507,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,0.4,1.1,1.6,0.073,-0.9,-0.1,-1.0,0.3
0.0,Justin Hamilton\hamilju01,5,23,TOT,8,0,9.0,1.1,2.5,0.4,1.1,0.8,1.4,0.525,0.6,0.6,0.5,0.4,0.9,0.0,0.6,0.0,0.5,1.0,3.3,2014,72,11.9,0.586,0.45,0.25,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,0.1,0.1,0.1,0.08900000000000001,-1.2,-2.8,-4.0,0.0
0.0,Tyler Hansbrough\hansbty01,4,28,TOR,64,4,15.3,1.5,3.1,0.0,0.0,1.5,3.0,0.474,2.0,2.9,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,2014,978,14.2,0.562,0.01,0.9440000000000001,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,1.7,1.4,3.0,0.149,-1.7,-0.2,-1.8,0.0
0.0,Tim Hardaway\hardati02,2,21,NYK,81,1,23.1,3.6,8.5,1.6,4.4,2.0,4.1,0.523,1.3,1.6,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,2014,1875,12.7,0.5539999999999999,0.521,0.18600000000000003,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,2.7,0.4,3.1,0.08,1.3,-3.5,-2.3,-0.1
1.0,James Harden\hardeja01,2,24,HOU,73,73,38.0,7.5,16.5,2.4,6.6,5.1,9.9,0.529,7.9,9.1,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,2014,2777,23.5,0.618,0.401,0.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,10.1,2.7,12.8,0.221,6.2,-0.5,5.7,5.4
0.0,Maurice Harkless\harklma01,3,20,ORL,80,41,24.4,2.8,6.0,0.7,1.9,2.1,4.1,0.525,1.1,1.8,0.9,2.4,3.3,1.0,1.2,0.6,1.1,1.8,7.4,2014,1950,11.8,0.542,0.319,0.29600000000000004,4.0,11.4,7.7,6.4,2.6,2.0,13.6,14.8,0.6,2.1,2.8,0.068,-1.6,1.5,0.0,1.0
0.0,Josh Harrellson\harrejo01,5,24,DET,32,0,9.9,1.2,2.6,0.4,1.0,0.8,1.6,0.537,0.2,0.2,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9,2014,317,13.4,0.547,0.37799999999999995,0.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,0.5,0.2,0.7,0.10800000000000001,-0.5,0.2,-0.2,0.1
0.0,Al Harrington\harrial01,4,33,WAS,34,0,15.0,2.4,6.1,1.0,2.9,1.4,3.1,0.478,0.8,1.0,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1,6.6,2014,511,9.7,0.506,0.483,0.16899999999999998,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,-0.2,0.5,0.4,0.035,-2.2,-2.4,-4.6,-0.3
0.0,Devin Harris\harride01,1,30,DAL,40,0,20.5,2.4,6.4,0.8,2.5,1.6,3.8,0.439,2.3,2.9,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9,2014,818,14.6,0.517,0.39799999999999996,0.45299999999999996,1.1,10.8,6.0,31.0,1.8,0.2,16.2,20.2,1.2,0.4,1.6,0.094,0.5,-2.1,-1.6,0.1
0.0,Elias Harris\harriel01,3,24,LAL,2,0,5.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2014,11,7.6,0.0,0.0,0.0,9.7,0.0,4.9,11.4,4.4,0.0,0.0,4.0,0.0,0.0,0.0,0.018000000000000002,-3.7,2.7,-0.9,0.0
0.0,Manny Harris\harrima01,2,24,LAL,9,0,20.0,3.1,7.8,0.8,2.2,2.3,5.6,0.45,1.1,1.3,0.8,3.0,3.8,1.2,0.4,0.1,1.0,1.1,8.1,2014,180,10.9,0.485,0.28600000000000003,0.171,4.1,16.0,10.1,9.5,1.1,0.4,10.7,20.4,-0.1,0.1,0.0,0.002,-2.9,-2.0,-4.9,-0.1
0.0,Mike Harris\harrimi01,4,30,UTA,20,0,11.3,1.5,3.1,0.0,0.1,1.5,3.0,0.475,1.3,1.4,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,4.2,2014,225,15.3,0.5760000000000001,0.033,0.44299999999999995,7.4,9.5,8.4,3.6,3.7,2.4,13.1,17.1,0.3,0.2,0.5,0.11599999999999999,-1.4,0.6,-0.7,0.1
0.0,Tobias Harris\harrito02,4,21,ORL,61,36,30.3,5.4,11.7,0.5,2.1,4.9,9.7,0.486,3.2,4.0,1.4,5.5,7.0,1.3,0.7,0.4,1.3,2.3,14.6,2014,1850,16.5,0.542,0.17600000000000002,0.341,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,2.4,1.7,4.1,0.107,-0.8,-1.0,-1.7,0.1
0.0,Udonis Haslem\hasleud01,4,33,MIA,46,18,14.2,1.6,3.2,0.0,0.0,1.6,3.2,0.507,0.5,1.0,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8,2014,653,10.5,0.523,0.0,0.301,8.4,24.7,16.8,2.9,0.9,2.0,12.7,13.9,0.3,0.8,1.1,0.083,-4.1,-0.7,-4.9,-0.5
0.0,Spencer Hawes\hawessp01,5,25,TOT,80,78,30.9,5.0,11.0,1.6,3.9,3.4,7.2,0.529,1.5,1.9,1.6,6.6,8.3,3.0,0.6,1.2,2.2,3.0,13.2,2014,2470,15.7,0.5539999999999999,0.349,0.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,2.2,2.3,4.5,0.08800000000000001,-0.4,0.9,0.5,1.6
0.0,Chuck Hayes\hayesch01,5,30,TOT,61,1,12.4,0.9,2.1,0.0,0.0,0.9,2.1,0.431,0.3,0.4,1.1,2.3,3.4,0.6,0.6,0.2,0.5,1.6,2.2,2014,754,10.0,0.46799999999999997,0.008,0.192,10.5,21.8,16.1,6.8,2.3,1.3,19.0,10.4,0.2,1.2,1.4,0.086,-3.1,2.5,-0.6,0.3
0.0,Gordon Hayward\haywago01,3,23,UTA,77,77,36.4,5.5,13.4,1.1,3.6,4.4,9.8,0.45399999999999996,4.0,4.9,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2.0,16.2,2014,2800,16.2,0.52,0.271,0.369,2.5,14.0,8.0,24.1,2.1,1.1,15.0,23.1,2.2,1.5,3.6,0.062,1.0,0.0,1.0,2.1
0.0,Gerald Henderson\hendege02,2,26,CHA,77,77,32.0,5.2,12.1,0.5,1.5,4.7,10.6,0.455,3.1,4.0,0.4,3.6,4.0,2.6,0.7,0.4,1.5,2.1,14.0,2014,2461,13.1,0.507,0.124,0.332,1.4,12.9,7.1,13.9,1.1,1.0,9.6,22.1,0.8,2.8,3.6,0.071,-1.7,0.0,-1.7,0.2
0.0,Xavier Henry\henryxa01,3,22,LAL,43,5,21.1,3.3,8.0,0.7,1.9,2.7,6.1,0.45799999999999996,2.7,4.1,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0,2014,908,12.3,0.511,0.235,0.513,2.9,10.5,6.7,8.8,2.4,0.6,11.9,23.1,-0.1,0.5,0.3,0.017,-2.2,-1.4,-3.6,-0.4
0.0,John Henson\hensojo01,4,23,MIL,70,23,26.5,4.9,9.1,0.0,0.0,4.9,9.1,0.5379999999999999,1.3,2.5,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1,2014,1856,17.9,0.5429999999999999,0.002,0.27699999999999997,10.2,20.8,15.3,10.9,1.2,5.1,13.7,20.3,1.7,1.5,3.3,0.084,-1.0,1.4,0.3,1.1
0.0,Roy Hibbert\hibbero01,5,27,IND,81,81,29.7,4.1,9.3,0.0,0.1,4.1,9.2,0.44,2.6,3.3,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8,2014,2409,13.5,0.499,0.006999999999999999,0.35700000000000004,9.9,15.0,12.5,6.2,0.6,5.7,14.5,19.4,0.5,5.0,5.4,0.10800000000000001,-3.4,3.3,-0.2,1.1
0.0,J.J. Hickson\hicksjj01,4,25,DEN,69,52,26.9,4.8,9.5,0.0,0.1,4.8,9.4,0.508,2.2,4.2,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8,2014,1859,16.2,0.521,0.012,0.44299999999999995,11.9,24.8,18.3,8.4,1.2,2.0,14.1,20.8,1.3,2.1,3.3,0.086,-1.7,0.8,-0.8,0.6
0.0,Nene Hilario\hilarne01,4,31,WAS,53,37,29.4,5.6,11.2,0.0,0.1,5.6,11.1,0.504,2.9,5.0,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2,2014,1560,16.6,0.53,0.008,0.44799999999999995,4.7,17.3,10.9,16.3,2.1,2.5,14.1,24.0,0.8,2.4,3.2,0.098,-1.6,1.8,0.2,0.9
0.0,George Hill\hillge01,1,27,IND,76,76,32.0,3.6,8.1,1.3,3.4,2.3,4.7,0.519,1.9,2.3,0.7,3.0,3.7,3.5,1.0,0.3,1.2,2.1,10.3,2014,2434,13.4,0.563,0.42200000000000004,0.28600000000000003,2.6,10.1,6.5,17.2,1.6,0.7,11.7,14.8,3.8,4.0,7.8,0.154,1.0,1.4,2.4,2.7
0.0,Jordan Hill\hilljo01,4,26,LAL,72,32,20.8,4.0,7.2,0.0,0.0,4.0,7.2,0.5489999999999999,1.7,2.5,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4,9.7,2014,1500,19.3,0.579,0.002,0.34700000000000003,13.8,24.3,19.0,5.9,0.9,3.1,11.1,19.7,3.1,1.3,4.4,0.141,-0.5,-0.2,-0.7,0.5
0.0,Solomon Hill\hillso01,3,22,IND,28,0,8.1,0.6,1.4,0.3,0.8,0.4,0.6,0.513,0.2,0.3,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7,2014,226,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0.0,0.4,0.4,0.08,-3.3,1.0,-2.3,0.0
0.0,Kirk Hinrich\hinriki01,1,33,CHI,73,61,29.0,3.3,8.5,1.2,3.3,2.2,5.2,0.461,1.3,1.7,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,2014,2116,10.8,0.494,0.391,0.20199999999999999,1.7,8.5,5.2,22.6,2.0,1.0,15.1,17.3,0.4,3.3,3.8,0.085,-1.3,0.5,-0.8,0.6
0.0,Jrue Holiday\holidjr01,1,23,NOP,34,34,33.6,6.0,13.4,0.9,2.3,5.1,11.1,0.48,1.5,1.9,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3,2014,1143,17.1,0.505,0.17,0.139,2.8,11.8,7.2,38.9,2.6,0.9,17.9,23.3,0.8,0.7,1.5,0.064,1.5,-0.8,0.7,0.8
0.0,Ryan Hollins\holliry01,4,29,LAC,61,0,7.9,0.9,1.2,0.0,0.0,0.9,1.2,0.736,0.6,0.9,0.5,1.0,1.5,0.1,0.1,0.5,0.5,1.4,2.3,2014,482,11.9,0.73,0.0,0.778,7.4,13.1,10.4,2.4,0.9,4.9,23.1,11.5,0.7,0.6,1.3,0.126,-2.0,1.7,-0.3,0.2
0.0,Scotty Hopson\hopsosc01,2,24,CLE,2,0,3.5,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,2014,7,-6.5,0.102,0.5,0.5,0.0,0.0,0.0,18.8,7.4,0.0,0.0,31.1,-0.1,0.0,-0.1,-0.41200000000000003,-12.9,-4.3,-17.2,0.0
0.0,Al Horford\horfoal01,5,27,ATL,29,29,33.0,8.2,14.5,0.1,0.4,8.1,14.1,0.5710000000000001,2.0,2.9,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,18.6,2014,958,22.0,0.588,0.026000000000000002,0.20199999999999999,8.0,21.4,14.8,15.2,1.4,3.6,12.3,24.7,1.5,1.3,2.8,0.141,0.8,2.0,2.8,1.1
2.0,Dwight Howard\howardw01,5,28,HOU,71,71,33.7,6.7,11.3,0.0,0.1,6.6,11.2,0.593,4.9,9.0,3.3,8.9,12.2,1.8,0.8,1.8,3.2,3.4,18.3,2014,2396,21.3,0.6,0.009000000000000001,0.7979999999999999,11.4,27.9,20.1,9.3,1.2,4.0,17.5,24.0,4.0,4.1,8.0,0.161,-0.3,2.2,1.9,2.4
0.0,Robbie Hummel\hummero01,3,24,MIN,53,5,12.4,1.3,3.3,0.6,1.7,0.7,1.7,0.469,0.3,0.3,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,3.4,2014,655,9.6,0.49200000000000005,0.503,0.09,5.7,16.6,11.0,5.0,1.2,0.2,5.2,12.6,0.6,0.6,1.1,0.084,-1.4,-0.7,-2.1,0.0
0.0,Kris Humphries\humphkr01,4,28,BOS,69,30,19.9,3.3,6.7,0.0,0.0,3.3,6.7,0.501,1.7,2.1,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,8.4,2014,1376,18.2,0.552,0.004,0.312,10.2,24.0,16.9,8.2,1.2,3.4,10.9,19.0,2.3,1.8,4.1,0.14300000000000002,-1.2,1.2,0.0,0.7
0.0,Serge Ibaka\ibakase01,4,24,OKC,81,81,32.9,6.5,12.1,0.3,0.7,6.2,11.3,0.5479999999999999,1.9,2.5,2.8,6.0,8.8,1.0,0.5,2.7,1.5,2.9,15.1,2014,2666,19.6,0.5760000000000001,0.061,0.203,10.0,19.6,15.0,5.2,0.7,6.7,10.3,19.8,5.2,4.4,9.6,0.17300000000000001,-0.4,2.3,1.9,2.6
0.0,Andre Iguodala\iguodan01,3,30,GSW,63,63,32.4,3.5,7.3,1.0,2.8,2.5,4.5,0.5479999999999999,1.4,2.1,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,2014,2040,13.7,0.57,0.382,0.28800000000000003,2.9,12.6,7.8,18.2,2.3,0.7,16.2,13.3,2.7,3.1,5.8,0.135,0.5,2.5,3.0,2.6
0.0,Ersan Ilyasova\ilyaser01,4,26,MIL,55,47,26.9,4.3,10.5,0.7,2.4,3.6,8.1,0.441,1.9,2.4,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2,2014,1478,13.8,0.486,0.226,0.225,8.0,18.8,13.3,8.4,1.6,0.4,8.7,21.3,0.9,0.8,1.6,0.053,-1.1,-2.1,-3.2,-0.5
0.0,Kyrie Irving\irvinky01,1,21,CLE,71,71,35.2,7.5,17.4,1.7,4.8,5.8,12.6,0.48,4.1,4.8,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8,2014,2496,20.1,0.5329999999999999,0.278,0.273,2.3,9.5,5.8,31.6,2.2,0.8,12.1,28.2,4.6,2.1,6.7,0.128,4.1,-0.9,3.2,3.3
0.0,Royal Ivey\iveyro01,2,32,OKC,2,0,2.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2014,5,-16.5,0.0,0.5,0.0,0.0,21.5,11.3,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,-0.36200000000000004,-18.1,-6.6,-24.7,0.0
0.0,Jarrett Jack\jackja01,1,30,CLE,80,31,28.2,3.6,8.7,0.8,2.3,2.8,6.4,0.455,1.6,1.9,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,2014,2252,11.5,0.498,0.265,0.213,1.1,10.3,5.6,22.7,1.3,0.8,14.8,17.8,0.9,1.4,2.3,0.049,-1.4,-0.9,-2.3,-0.2
0.0,Reggie Jackson\jacksre01,1,23,OKC,80,36,28.5,5.0,11.5,1.0,3.1,4.0,8.4,0.485,2.0,2.2,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,13.1,2014,2277,15.4,0.527,0.267,0.193,2.2,12.8,7.8,23.1,1.9,0.3,14.5,22.6,2.3,2.6,4.9,0.10400000000000001,0.1,-0.5,-0.4,0.9
0.0,Stephen Jackson\jacksst02,3,35,LAC,9,0,11.9,0.7,2.9,0.1,1.6,0.6,1.3,0.25,0.2,0.4,0.2,0.9,1.1,0.6,0.7,0.1,0.7,1.2,1.7,2014,107,0.1,0.27,0.5379999999999999,0.154,2.2,8.0,5.2,6.2,2.8,0.7,17.8,13.9,-0.3,0.1,-0.2,-0.099,-6.8,0.9,-5.9,-0.1
0.0,Bernard James\jamesbe01,5,28,DAL,30,0,4.9,0.4,0.8,0.0,0.0,0.4,0.7,0.478,0.2,0.4,0.5,0.9,1.4,0.1,0.1,0.3,0.3,0.8,0.9,2014,146,8.5,0.503,0.043,0.478,12.0,21.2,16.6,2.8,1.1,4.5,26.4,11.8,0.0,0.2,0.1,0.04,-4.8,1.1,-3.7,-0.1
0.0,Damion James\jamesda01,3,26,SAS,5,1,10.0,0.4,1.8,0.0,0.4,0.4,1.4,0.222,0.4,0.4,0.2,2.2,2.4,0.6,0.0,0.2,0.2,0.6,1.2,2014,50,4.1,0.304,0.222,0.222,2.4,23.8,13.5,7.5,0.0,1.4,9.2,9.8,-0.1,0.1,0.0,0.01,-6.7,1.2,-5.5,0.0
1.0,LeBron James\jamesle01,4,29,MIA,77,77,37.7,10.0,17.6,1.5,4.0,8.5,13.6,0.61,5.7,7.6,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1,2014,2902,29.3,0.649,0.226,0.43200000000000005,3.6,18.9,11.5,32.0,2.2,0.8,14.4,31.0,12.3,3.7,15.9,0.264,8.0,0.9,8.9,8.0
0.0,Mike James\jamesmi01,1,38,CHI,11,0,7.0,0.5,1.9,0.1,0.5,0.4,1.5,0.262,0.0,0.2,0.0,0.6,0.6,1.5,0.2,0.0,0.5,1.0,1.0,2014,77,1.5,0.251,0.23800000000000002,0.095,0.0,10.2,5.2,34.1,1.4,0.0,18.6,16.1,-0.2,0.1,-0.1,-0.073,-8.6,-2.1,-10.6,-0.2
0.0,Antawn Jamison\jamisan01,4,37,LAC,22,0,11.3,1.3,4.2,0.4,1.9,1.0,2.3,0.359,0.8,1.1,0.4,2.1,2.5,0.3,0.4,0.1,0.3,1.3,3.8,2014,248,7.8,0.408,0.446,0.272,4.2,19.9,12.3,4.1,1.8,0.9,6.4,19.6,-0.3,0.4,0.1,0.019,-4.6,-1.4,-6.0,-0.2
0.0,Othyus Jeffers\jeffeot01,2,28,TOT,6,1,7.8,0.5,1.0,0.0,0.3,0.5,0.7,0.5,0.5,0.7,0.2,1.3,1.5,0.2,0.0,0.0,0.2,0.5,1.5,2014,47,6.9,0.58,0.33299999999999996,0.667,2.5,18.7,10.7,2.8,0.0,0.0,11.4,8.3,0.0,0.0,0.1,0.08199999999999999,-3.7,-1.5,-5.2,0.0
3.0,Al Jefferson\jeffeal01,5,29,CHA,73,73,35.0,9.6,18.8,0.0,0.2,9.5,18.6,0.51,2.6,3.8,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8,2014,2553,22.7,0.532,0.011000000000000001,0.201,6.9,28.3,17.5,12.8,1.4,2.4,7.6,29.3,3.1,4.7,7.8,0.146,0.3,1.5,1.8,2.5
0.0,Richard Jefferson\jefferi01,3,33,UTA,82,78,27.0,3.6,8.0,1.5,3.7,2.1,4.3,0.544,1.5,2.0,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,10.1,2014,2213,11.8,0.573,0.46,0.248,0.9,10.8,5.7,9.6,1.3,0.5,11.5,16.9,2.3,0.4,2.7,0.057999999999999996,0.3,-1.7,-1.4,0.3
0.0,John Jenkins\jenkijo01,2,22,ATL,13,0,12.2,1.2,3.2,0.3,1.4,0.9,1.8,0.429,0.3,0.3,0.2,1.5,1.7,0.8,0.1,0.1,0.8,0.8,3.1,2014,158,4.7,0.457,0.429,0.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,-0.2,0.1,-0.1,-0.043,-5.7,-1.8,-7.5,-0.2
0.0,Brandon Jennings\jennibr01,1,24,DET,80,79,34.1,5.3,14.2,1.9,5.7,3.4,8.5,0.441,3.0,4.0,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2.0,15.5,2014,2728,15.6,0.486,0.40299999999999997,0.28300000000000003,2.2,7.8,4.9,34.4,1.9,0.2,14.4,23.4,3.0,0.9,3.9,0.068,2.1,-2.6,-0.5,1.0
0.0,Jonas Jerebko\jerebjo01,4,26,DET,64,0,11.6,1.5,3.3,0.5,1.2,1.0,2.1,0.546,0.7,0.9,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2,2014,741,13.4,0.5770000000000001,0.35600000000000004,0.284,7.2,19.3,12.9,7.8,1.4,0.6,15.5,16.0,1.0,0.5,1.4,0.092,-0.7,-1.4,-2.1,0.0
0.0,Amir Johnson\johnsam01,4,26,TOR,77,72,28.8,4.5,7.9,0.3,0.9,4.2,7.1,0.578,1.2,1.9,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4,2014,2214,15.4,0.5920000000000001,0.10800000000000001,0.23399999999999999,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,3.2,3.1,6.3,0.136,0.2,2.4,2.6,2.6
0.0,Chris Johnson\johnsch04,3,23,BOS,40,0,19.7,2.1,5.4,1.1,3.2,1.1,2.2,0.498,0.9,1.1,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3,2014,789,10.8,0.537,0.593,0.201,4.3,9.8,7.0,6.0,1.8,0.4,8.6,14.3,0.9,0.5,1.4,0.085,0.1,-0.9,-0.8,0.2
0.0,James Johnson\johnsja01,3,26,MEM,52,4,18.4,2.8,5.9,0.4,1.7,2.3,4.3,0.5,1.5,1.7,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0,7.4,2014,956,18.5,0.552,0.282,0.292,7.4,13.2,10.3,18.2,2.3,5.0,16.0,20.0,1.4,1.6,3.0,0.15,1.3,3.2,4.5,1.6
0.0,Joe Johnson\johnsjo02,2,32,BRK,79,79,32.6,5.8,12.9,2.1,5.1,3.8,7.8,0.5329999999999999,2.0,2.5,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8,2014,2575,15.5,0.564,0.397,0.192,2.2,10.3,6.3,15.0,1.0,0.3,9.8,22.3,3.9,1.0,4.9,0.091,2.0,-2.2,-0.2,1.2
0.0,Orlando Johnson\johnsor01,2,24,TOT,45,0,8.7,0.8,2.5,0.2,1.0,0.6,1.5,0.358,0.4,0.6,0.2,1.0,1.2,0.4,0.1,0.0,0.3,0.6,2.2,2014,392,5.3,0.402,0.41600000000000004,0.23,2.7,12.6,7.9,7.7,0.8,0.4,10.8,16.2,-0.5,0.5,0.1,0.008,-5.2,-0.9,-6.2,-0.4
0.0,Wesley Johnson\johnswe01,3,26,LAL,79,62,28.4,3.5,8.2,1.3,3.4,2.2,4.8,0.502,0.8,1.0,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1,2014,2240,11.0,0.522,0.41600000000000004,0.11800000000000001,3.3,13.3,8.3,8.2,1.9,2.5,11.6,15.1,0.4,1.5,1.9,0.040999999999999995,-1.1,1.3,0.2,1.2
0.0,Darius Johnson-Odom\johnsda03,2,24,PHI,3,0,5.0,0.0,2.3,0.0,1.0,0.0,1.3,0.0,0.0,0.7,0.0,0.7,0.7,0.3,0.3,0.0,0.7,1.0,0.0,2014,15,-23.0,0.0,0.429,0.28600000000000003,0.0,15.0,7.2,8.5,3.2,0.0,20.2,27.9,-0.2,0.0,-0.2,-0.6609999999999999,-22.4,-3.0,-25.5,-0.1
0.0,James Jones\jonesja02,3,33,MIA,20,6,11.8,1.6,3.4,1.4,2.7,0.2,0.7,0.662,0.4,0.6,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9,2014,236,15.4,0.6659999999999999,0.794,0.162,1.1,10.8,6.1,5.8,0.7,1.5,5.2,15.6,0.6,0.1,0.7,0.147,2.9,-2.8,0.0,0.1
0.0,Perry Jones\jonespe01,4,22,OKC,62,7,12.3,1.3,2.9,0.4,1.0,1.0,1.9,0.519,0.5,0.7,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1.0,3.5,2014,764,10.1,0.541,0.337,0.23199999999999998,4.3,12.1,8.4,4.9,0.9,2.0,9.5,12.8,0.7,0.8,1.5,0.094,-2.0,-0.5,-2.5,-0.1
0.0,Solomon Jones\jonesso01,4,29,ORL,11,0,7.7,0.5,1.5,0.0,0.0,0.5,1.5,0.353,0.2,0.4,0.7,0.7,1.5,0.2,0.2,0.2,0.2,1.1,1.3,2014,85,5.8,0.373,0.0,0.235,10.6,10.7,10.7,3.4,1.2,1.8,9.6,11.1,0.0,0.1,0.0,0.013000000000000001,-5.3,-0.2,-5.5,-0.1
0.0,Terrence Jones\joneste01,4,22,HOU,76,71,27.3,5.1,9.4,0.4,1.3,4.7,8.0,0.564,1.6,2.6,2.1,4.8,6.9,1.1,0.7,1.3,0.9,1.8,12.1,2014,2078,19.1,0.5770000000000001,0.142,0.27399999999999997,9.2,18.5,14.1,7.0,1.3,3.5,8.2,18.3,4.6,2.7,7.3,0.16899999999999998,0.9,1.3,2.2,2.2
0.0,DeAndre Jordan\jordade01,5,25,LAC,82,82,35.0,4.2,6.3,0.0,0.0,4.2,6.3,0.6759999999999999,2.0,4.6,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4,2014,2870,18.2,0.63,0.0,0.726,13.3,29.3,21.6,3.7,1.4,5.4,15.3,12.4,5.3,5.8,11.1,0.18600000000000003,-0.1,4.2,4.1,4.4
0.0,Cory Joseph\josepco01,2,22,SAS,68,19,13.8,1.9,3.9,0.2,0.6,1.7,3.3,0.498,1.2,1.4,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5.0,2014,936,14.7,0.5579999999999999,0.14300000000000002,0.36200000000000004,4.0,8.7,6.4,17.2,1.9,1.1,12.3,16.9,1.6,1.3,2.9,0.14800000000000002,0.0,0.6,0.6,0.6
0.0,Chris Kaman\kamanch01,5,31,LAL,39,13,18.9,4.5,8.9,0.0,0.1,4.5,8.8,0.509,1.3,1.7,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,10.4,2014,736,17.0,0.537,0.009000000000000001,0.19699999999999998,7.8,25.4,16.6,14.1,0.7,3.9,16.4,26.7,-0.2,0.7,0.5,0.036000000000000004,-3.1,0.7,-2.4,-0.1
